pair_id	sentence_id	bem_transcription	en_translation
28	1	pamushili napo palemoneka apa shilwa nefya buta.	The floor at the airport grounds is painted with white lines or marks, these are visible enough to both the pilot and other staffs.
34	1	Bonse abaice nabekatisha ukutiina ukupona.	they're all holding on tight in fear of falling 
1	2	mumpanga muli ifimuuti ifyabula amabuula elyo me fyaani	in the bush there are trees with leaves and grasses
35	1	Akasuba nako kalemoneka nakasanika bwino bwino.	The sun is shining brightly
10	2	Kuli ukwa kaba nga teifyo ninshi kuli infula pantu naimya mwanfuli	It's hot or maybe it's raining because she's carrying an umbrella 
27	1	Limbi uyu mulumendo kuli efyo acitile pakuti bamubike ifintu.	maybe he did something and deserved to put all these things on his body
28	2	elyo ku munwe wa ku kuso nabafwala na inindaminwe, nalimo balyupa.	On the left hand, he is wearing a ring. Perhaps he is married. 
15	2	kabili bakabalwe bonse Bali na ifyela fyakwikatako	all of the horses have mentals used for holding
16	1	Abakashana batatu bali mucibansa umo alesunka icibala ca kashika.	Three women in a ground.
18	2	Ukuboko kumo naikata icinga elyo kumbi naikata mumusaana wakwe	one hand she's holding a bicycle and hand she's holding her waist
14	2	muceende Bali muli umwafitulukila	The place are in looks dark.
20	1	elyo alemoneka uwasekelela ilyo alelolesha kumulu	he looks happy while he is facing upwards
22	2	kuli ama lupili kulubali yameshi	mountains on the side of the waters 
17	1	imbwa iyabuta ile angala yeka pa Lunkoto	A light dog is playing all alone on grass. 
28	2	Alepoka ulunga lwa cishilika kumuntunshi kukuso, alemonekafye uwaipekanishisha ubulwi.	This man is getting the flag, he is well dressed and ready for war at anytime.
18	1	amaboko yakwe nasamika nape iwindow	he has put the hands on the window
5	2	Bushe shilecita inshi ishi imbwa ku lulamba lwa bemba ?	what are these dogs doing in such a place?
26	1	Ehe kuti chaba ni honda pantu inginga nama wilo ayengi kuti yashupa ukuchofa	yes it sould be a motor bike because a bicycle with 4 wheels can be difficult to ride
37	1	Imbwa ili mufyani ilebutuka naimya na umuchila	the baby is sleeping and has been covered in a baby blanket 
33	1	cipalile kwati epo beminine paku pepela fwaka	Looks like where they are standing is a place for smoking cigarettes 
8	1	Cilepala kuli ifyo baletamba	it seems they are watching something.
8	1	na baikambacika na apo balembele ishina lya isukulu 	it has been stuck to where a name of a school has been written
31	2	chilemoneka aleishibisha abakalamba pali ici chola	it appears she is notifying the authorities about the bag
18	2	bonse nabafwala ifyakufwala ifyapalana, ama shati yabuta elyo na amatoloshi yafita	the are all wearing same clothes, white shirts and black  trousers
39	1	Uyu mwana mwanakashi naikata ifyapala utumuti  ifyakulishishako ifilimba kuminwe yonse kabili umushishi wakwe nausalangana sana	she's holding some sticks to help play sound instruments and her hair is scattered
22	2	ku mpumi ya baume kuli ilinga 	there is a fence in front of them 
13	1	Kwena muku lolekesha kuti aba mukashana chine. Kuli nabantu bambi abekele patu puna tumbi kunuma elyo nabambi babili abale enda bale pita	From the look of things, it could be a lady. There are other people seated on the chairs and others are passing by.  
21	1	kulemoneka afwele ifilebengeshima ne cisote ca fita	he is wearing some shiny clothes as well as a black hat
38	2	Nalimo balasendelamo amakwebo aya ayalemoneka uku lubali kwa musebo.	perhaps he carries items to trade like those by the side of the road in it
26	2	Limbi uyu shikulu bantu ali palwendo ulutali sana ulwa lengele atushisheko pambali yamu sebo	Maybe this old man was on a long journey which made him rest along the road.
32	2	Bushe mulandunshi uyu umukashana akwatile icakubilamo imfula	Why is she having a raincoat?
30	1	eya mune baleitila amenshi 	Yea dear they are pouring themselves water.
22	1	umukashana natoloka , ali mumwela	a lady jumps up in the air
30	2	bushe tumabwe uto tuli apo inyantile nangula tuntufye tumbi?	Dear, are those stones it is stepping on or something?
35	2	Umo natangilako mulubilo ulu	One is ahead in a race
2	1	pa ncende pamo pa lubansa pali icani ica uma	some grass is dry
8	1	icishelemuko cili ica macungwa macungwa 	the swing appears orange in colour
21	1	Amalwele yamo yalyangukisha ukwambukila, monafye Ebola na COVID-19 ifyo tushingwene nayo.	Some outbreaks are quite infectious and so contagious, just imagine how COVID-19 and Ebola can be.
15	1	Bushe ni kwisa shileangalila?	where are these dogs playing from?
12	2	Cile moneka kwati bali paulendo	they seem to be on a journey
30	1	kunuma ya aka kapushi kuli icibumba icapentwa ilangi ilyakashikila Kali apo kaleangalila ni pamulu was kapeti	Behind this cat there is a wall painted brown and where it is playing from the carpet
25	1	umbi ena eminine fye nafwala na ifya buuta na ifya kashika, na insapato ishikulu kabili naka sote	the other one is just standing and wearing white and red clothes, with oversize shoes and a cap
12	1	Akana kashi panse, naka fukama panshi kale lolesha mukati ya nganda pali iwindo	the girl is out side and she is looking inside the window through the window
22	1	umulumendo ale angala paka pulanga aka mawilo	a young boy is playing on a skateboard
26	2	Ehe pantu ngakulekala abantu ifikulwa ngafile monekako ifyabusaka busaka	yes because when the buildings are occupied by people they would have been looking beautiful.
25	2	afwele na insokoshi isha bluu na insapato isha buta, kabili naimya namaboko mumulu ilyo aletoloka	she is wearing  blue socks and white shoes and she has lifted her  hands in the air
8	2	Bambi nabekala baletamba 	some are seated, watching
6	2	kunuma yakako kuli ifimbayambaya ifyobeminike ifilemoneka ifyabuta	There are white parked vehicles behind her.
9	1	ku moolu yakwe kuli akakushelelako pamuseebo	He has a skating board on his toes
14	1	umulumendo Ali nemishishi ishitali kabili ishafiita	The man has long black hair ,
36	2	awe bacilingafye bamukanya uyu mulumendo pantu kuti aifuna	they were supposed to stop him because he might break his bones
27	1	Abantu bali pamenshi, elyo cila Muntu nebwato yakwe.	some people are on water each in their own boat
25	1	Cilemoneka kwati banina balemoneka tabatemenwe.	This llooks like the morher is not happy with it.
13	1	Bale moneka bali pa nchito ba shikulu bantu aba	It seems he is here to work.
12	1	ehe elyo kuli bamo abai pomba mwi iblangeti	there is someone who is covered in a blanket
7	2	Ici icicine icipe chili icabuta	This cooker is white in color.
37	1	elyo pamulu wamutwe pali naka bokoshi kelangi lay mutumtula-mutuntula	on top  of his head there a blue box
18	2	shikulu bantu naikala ubusaka saana,alifye eka talefwaya nabakumupunfyanya nakalya.	He is sitting so smartly that he does not want anybody interfering.
34	1	umukashana ale enda mu musebo	a girl walking in the streets 
32	1	Aya amangalo ale angala kuti yaleta amasanso eico afwalile icabuka umutwe 	This game he is playing is dangerous that is why he is putting on a helmet.
29	1	ibumba lyabantu lili mumbali yamusebo,bambi baleingila mucikulwa bambi nabemininafye.	A crowd of people is standing in the road, some are entering the buildiong while others are just standing.
17	2	ehe uyu umulumendo naikata ne citaabo muminwe yakwe	Yes, this gentleman is holding a book in his hand. 
23	1	Abantu abengi abapusana pusana bali mu cibansa  umo bapangile utu yanda twa makwebo	A group of people are in a ground where they have made thatched small business stands
34	2	Uule shitisha na fwala ishati ilya fiita 	dressed in a dark shirt is the vendor 
29	1	efyo cilemoneka, elyo kuli na amabotolo ya menshi ayo batekele panshi yafwile yakunwa.	that's how it seems, there is also some water bottles of the ground for drinking.
31	2	kwena kuti afisalanganya pantu abaice bena fyonse kwangala	yes he can scatter them because for children everything is a game
15	2	mulandu nshi abaice bekatanine amaboko?	why are they holding hands 
5	1	umukashana ali ku ncende ukuli akamana 	a young girl is in a place where there is a leak
1	1	nakwata akantu akeshile pakanwa bushe ninshi kabomba?	she has  something coming on her mouth,what does it work?
38	2	Kuli ibumba ilishile mukutamba ifilecitika.	There is a crowd that has come to watch what is happening.
24	1	Pantanshi pamwabo pali nomulumendo ulebalolesha ifyo baleyenda. 	There is someone looking at how they are walking.
26	2	elo chilepala naikata nakuntambo iyilemupelako ishintililo	it seems his holding to rope Which is giving him stance 
12	2	elyo kumbali kuli utupuna utwa fita	aside there are chairs
1	1	umwaume ufwele ifyabuta natoloka mumulu elyo naikata nomupila muminwe elyo bonse abafwele ifyafita nabemya amaboko mumulu	A man wearing white has jumped and be has a ball in his hands .Are those wearing black lifted up their hands?.
23	1	Cilemoneka kwati iyi imbwa kale yambile ukubutuka kabili nainaka	This dog looks exhausted, maybe it has been running for a long time
13	2	Bale moneka kwati bale angala mu chungulo	Seems they were playing when the sun was setting.  
35	1	Abaice tabashupa ukulala nga bainasha, afwile nanaka sana.	Children aren't hard to put to sleep. Once they tire themselves out, its easy to fall asleep
36	1	Kumbali yacibansa kuli Ibumba lyabantu ililetamba ifilecitika mucibansa	on the side of the building there are people watching what is happening in the ground
2	2	abantu na Bambi nabekala akatalamukila na balumendo babili nabo balelanshanya ku mbali ya musebo.	there are other people sitted not so far from these two men on a sidewalk who are equally chatting
30	1	umwanakashi uufwele icampepo ca mutuntula na shiketi wa kashikila alebuutauka mu mpaanga elyo uyu Umbi uusendele icipe munuma ne campepo ca malangi yabili naikala pe libwe.	The girl wearing a yellow sweater and a red skirt is running about while the other girl carrying something on her back and wearing a sweater with two colors is sitting on a rock
26	2	Fyonse ifisaba filemoneka fye ifyapya bwino. Abantu bafwile balitemwa ukushitilamo ifisabo fyapusana pusana	All the fruits just look ripe.  Maybe people just like buying differe kinds of fruits from this shop.
38	1	Abaice balemoneka abasansamuka. Bushe nikwi balolele?	The kids look very excited. Where might they be headed?
12	2	Panuma kuli abaiche na bakulu bale yangala pa menshi	it appears they want to make money as they are playing guitar
17	1	Shi tata uwabuta inkanda naiminina nenjinga.	A white man is standing with his bicycle.
30	1	Umwaume uufwele icaketi Ilya butuluka ne toloshi lya fiita naikala mu muputule.	A man wearing a brown jacket and a black trousers is sitting in a room
7	2	balemoneka balumendo abaiche	It seems these are little boys.
20	1	eya mune nacimona kwati beshile mukushita mbushi nomba ifyo bafwele efyacilenga nkwipushe	I thought he came to but them but how he is dressed made me ask
17	2	Bushe uyu shitata ali nabanani kuncende iyi?	Who is this man with at this place?
28	2	Hahaha hahaha, ni namayo uyu mucikope alelonga kabili ukulongolola ifilyo.	Huh the looks like a man, this race at times is so similar that one gets mixed up.
16	2	ifyo cipalile mwati kuti waikata akoni olo futi mwati aka akamwana kuti kakwanisha ukwikanta kalya akoni	It looks like it,because the child alone can niot manage alone.
14	2	aleya mukwangala nakantu asendele kuminwe	He is going to play with what he has carried in the hands.
22	2	nishi ale chita mulumendu  uyu	what is he really doing?
31	2	pantu  alepita tapali  na bantu 	where he is passing there are no people
38	2	Ili ibumba lyabantu abalesefyapo fimo. Kuti caba abantu abafumine mukutamba icaalo cabo cileteya umupila wa kumakasa.	This is a group of people who are celebrating something. It may be a group fresh from watching their national football team.
33	2	Umbi umukashana uwa nkanda iya buta uufwele itoloshi lya buta aleendela ukuli umulumendo	The lady is light skinned and wearing a white trousers.  She is walking towards the guy
24	2	Umo umulumendo  nafula ilaya cilepala kwati nakukaba.	One man has removed his shirt because it is hot.
22	2	nafwala ishati ya kashika na kaputula yafituluka	putting on a red shirt and black shorts 
4	2	Uyu shikulu bantu ufwele akabuta aka shati, nankwe alemoneka kwati alepentako, panta nafwala ifi plasitik kuminwe	The man with white clothes also looks like he is painting with the women.
39	2	Abalumendo nabakashana bonse ukufumishako fye abaume abafwele ifya buta Bali nama banjo kuminwe	all of them except a man in white have guitars in their hands
11	1	Umwaume aleteya icangalo cakutelela pa menshi makasa, alipacakutelelapo cakwe	A man is snowboarding on his snow board 
1	1	lilemoneka Ilya makumbi makumbi	the clothing is blue in colour
2	1	imbwa ili kunuma naifwala na umushipi	th other dog is wearing a collar
19	1	Pabaletamba pali inkonkotela shisano isho ishili pamo nga abakashi na abalume cilya baleshanina pamo	Among the fans enjoying the music are a group of three old couples who are enjoying and dancing to the misic
18	2	shikulubantu pakukweleka amatabo  alebomfya inkonto	the man is using a rod to stack the books
18	2	nomba abakashana nabo amenshi ubwingi basalapofye ayamatipa,tabalesakamana na ukulamba.	These ladies though, of all the waters only to go for muddy water aren't they mindful of being dirty?
