pair_id	sentence_id	bem_transcription	en_translation
35	2	Iyi motoka ni ilya beensha pakuchimfyanya.	This is a race car
5	1	Bacaice banakwe abainkmele amashati ya makumbi makumbi aya kwata namambala pa numa ya ma shati. 	those are his friends or perhaps teammates wearing blue shirst with numbers on them 
23	1	Icikulwa alimo cabumbwa na matafwali ayabuuta kabili tacikwete umutenge nangu umo	The building has white bricks with no roof at all
11	2	uyu mwanakashi nafwala icisote cakashikila 	She is wearing a red hat
7	2	elo kunuma yakwe Kuli na ifimuti ifyakatapa katapa.	There are some green trees behind.
17	2	cipalile kwati iyi imbwa ile angalila munfula panse	It looks like this dog is playing outside on rains. 
19	2	alemoneka kwati muntu ulya uwaitumpa mufikansa fya chalo chabo	she's looks like a politician
28	2	nalimo Pali amatuuka elyo na amayanda.	There must be stores and houses. 
22	1	imbwa Ili mupanga ile butuka	A dog running through a forest 
29	1	imbwa shisano nabashikaka intambo shilentinta abaice.	Five dogs have been tied with a rope and they are pulling small children. 
21	2	umu naikalika umunankwe pamala naimya nekofi.	One is seated on his fellow's stomach with a risen fist.
22	1	nde tontokanya kuli cangalo CA mupila	it seems there's a soccer game
39	2	Bushe nikwisa Bali ne cimbayambaya Cabo elyo bekele nabafumya no kuboko kwakukulyo panse cipale cipale?	where is this man that he is sited so luxuriously?
27	1	Efyo cipalile nakucibumba kuli ama pipe umu temukati yanganda iyo	That's what it looks like because the wall has pipes that's can't be inside the house. 
19	1	umuntu naikala pachipuna eka	one person is seating on the chair alone
19	1	Abantu bali pamacinga yabo, nabafwala ifisote, na ifyakufwala fya pamacinga notufyola twabo kunuma.	some people on their bicycles are wearing helmets, riding outfits and are carrying bags
16	1	Cilemoneka kwati balibonse lelo bacipita petuka ati bashiteko ifyakulya.	They are together and passed at a shop to buy food.
38	2	Mumbali wa musebo muli abantu bambi abeshile mukubatamba ifyo balecimfyanya.	people are standing on the side of the road wathcing  them compete
9	2	Abantu Bali abakashana elyo Bambi baume,kuli nabamushinku wacaice	Among these people there are ladies,men and old people
21	2	bonse babili nabafwala ama galashi ayakui cingilila kubukali bwa kasuba, elo futi bonse babili kuli ifyo balelolesha kukulyo kwabo	they are both wearing sunglasses and are staring at something on their right
20	2	mune nangu bengakula ukulwa kwena balalwa monafye uyu emishe na banjo alefwaya ukutoba umunakwe	it doesn't matter what their age is they can still fight because the one holding the guitar wants to throw it at the friend
1	2	kutu aleyangalila kuli icibuumba icapentwa	the place that he is at has a painted wall.
22	1	pa tebulo pali ama pepala bale lemba	they are papers on the table and they are writing
5	2	Cine, apo  ali pali ibimbi ilimine ilyo alelwisha ukupita 	there's a Radway wave that he is something
17	2	Bonse babili balikwata inkanda iya buta kabili nabasekelela.	Both of them are white and they are smiling.
7	2	elo ilebutuka mucibansa icefyani ifyauma	It is running in the play ground where there is dry grass.
38	2	Aba bamo abaice, balemoneka kwati balefwaya ukutolokela mumumana wine uyu.	these children appear to want to jump into the river
26	2	Ale enshesha inginga mu musebo emo bapangila umwaku pitila imyotoka	He is riding the bycicle in the road meant for vehicles.
32	2	eehe cacine nasumina  futi bashitata nabafwala ifyakufwala ifymalangi yamoyene	The men are putting on the same clothes.
20	1	kunuma yakwe kuli icimbaya mbaya ica mutuntula	There's an orange car behind him
26	1	Elo chipalile kwati Pali abantu mumulayini pantanshi yakwe	And it looks like there are people ahead of him in the queue.
28	1	kalemoneka kwati kanama kamumpanga, nicofye takuli impanga.	It looks like a wild animal, except there is not anywhere bushes.
36	1	Kuntanshi ya kabalwe  kuli i'ngombe iilebutuka iyafita elyo yabuta palufumo 	in front of a horse there is a black cow with a white tummy running
39	2	 Bushe aba bantu basano aBali mumuputule umo   nabeminina panshita ya kasuba ,Pali aba bane banakashi elyo umo mwaume balecita finshi.?	what are these five people doing?
19	1	Nabikapo na kasote kelangi lya mutuntula, umushipi wikete kaputula wena untu wakashika.	he is also wearing a yellow cap and a red belt
15	2	petebulo pali amabotolo umwikala ubwalwa	on the table there are bottles where alcohol is kept
25	2	Aka mwana nako ka seka seka ukumona ba nina balekemya.	The child looks so happy and laughs as the mother arrives.
8	1	ifibata nafimya imitwe 	the ducks have raised their heads
38	1	Fipangilwa ukuti mwingalapita ama saca nagu ama sitima kukucefyako abantu pamulu.	They are made for buses or trains to reduce traffic on top.
17	1	Emukwai kwena umo umwana takwata injinga eyico umunankwe ala mupelako ati acofeko.	Yes, one kid doesnt have a bicycle hence his friend is giving him ti cycle.
14	2	Bushe aba mumenshi niba wishi wamwana?	Is this the father to the child?
13	2	Bale endela kumbali ya nyanji nangula limbi bale lolela istima	They are either walking near the railway or they are waiting for the train. 
25	1	Cilemoneka kwati nakomfwa bwino ukuba mupepi nakamana eco kale bosela.	It ooks like it is so hppy to be near the water.
22	2	mu musebo umu muli amatipa	this road is full of mud
13	2	Kunuma kule moneka a mayanda aya pwililika. Limbi nabesa muku lungisha ifintu	There are finished houses across, they must have come to repair things. 
28	2	Bushe uyu mupila, wakuposela imbwa utubale elyo yayanka, emo waba muno Zambia?	Does Zambia host flying disc sports at any game events, if so it is on rare occasions as it is not common.
13	2	Ilemoneka kwati ile fwayo ukwi kata kamo akanama	Perhaps it wants to catch some wild animal. 
8	2	Aleciwaminisha bwino bwino icakubasa 	he is properly putting it together
22	1	ba cisotwe babili bale cofa ama kontoka pamu sebo	two ladies are riding a bicycle on the road
29	1	umwaume nakontama alececeta icibombelo babomfya pakupanga umusebo.	A man is repairing a tractor which is used for road construction.
18	1	umulumendo ali pamulu wachibumba	a gentleman is on top of a building
10	1	Alendela mumbali yamusebo wamyotoka	He is walking through pedestrian lane 
22	2	ale kopa ing'anda	he is taking pictures of a house
6	1	ciplaile imbwa baciibika mucisalu ici mukuicingilila kukasuba ako kalemoneka kantu akabala nganshi	It seems the dog was put input in this cloth to give it some shed because it is sunny.
17	1	Namayo aleposa ifisoso mu bin, kuntashi yakwe kuli necimbaya mbaya ciminine.	A woman is dumping garbage in a bin, in front of her there is a car.
11	2	Balecita nshi mu muputule uyu?	what are they doing?
8	2	kulemoneka kuli abantu abengi 	there seems to be a lot of people
26	1	Abalumendo babili nabemya amaboko mumulu bale lolesha ichisalu icili mumwela	two men are lifting their hands looking at a clothe in the air
38	1	Uyu wine umwaume alemoneka uwapapa sana pamenso kwati amon ifyo ashacilaenekela.Namayo nao nakwatapo amapepala muminwe ayo alebelenga	This same man looks very surprised on his face as if he has seen something unexpected. The woman is carrying some papers in her hands.
6	2	naikala eka alelolesha mumenshi nakalimo alefwaya ukuloba isabi	He is sitting alone looking  in the  water as though  he wants to fish.
27	2	Elyo uyu umukashana nakwata na umbrella iyafita.	This lady has a dark colored umbrella .
30	2	saana elyo kuli uwikele kumbali yakwe uufwele ishati lyabuta 	Definitely, besides him another man in white shirt.
11	1	lyena kunuma ya bantu bekele mucintelelwe kuli ifikulwa ifi palile amayanda	The buildings look like houses
7	1	baletoloka balenyanta nakucibuumba	They are jumping while stepping on the wall.
25	2	pali ba shitata babili na namayo umo	there are two men and one woman
4	1	Kaili nakunuma kuli ifishimbi ifitali ifikete ici cine abaice bashelelapo	Behind the children there are pipes.
26	2	Napa pantu palemoneka bwino Sana namaluba necikulwa cawama sana	and this place looks so nice with flowers and good building 
18	2	imbwa ii ilemoneka ukulwala,limbi aleyundapa ubwelwele ikwete.	He may be trying to heal it of anything it is suffering from.
2	2	cilemoneka kwati taileimya bwino amolu pa kuti itampule	it looks like its having trouble running through the snow
17	2	eehe nomba cipalile kwati imbwa iyafita iletekunya iyinankwe	yes and it looks like the black dog is poking the other. 
15	1	Umwana naiminina ali nabashikulu bantu abali kwati niba wishi	a child is standing with a man who seems to be his father.
34	1	umulumendo naiminina ale tamba imbwa	a young man standing watching dogs 
22	1	aba lumendo na baiminina	stone young men are standing
22	1	kulubali yamusebo kuli ama tuka	they are motorcycles on the other side of the road
17	2	Bushe finshi filecitika kuncende iyi? Abantu balemoneka ukufula sana.	What is going on in this place? there are a lot of people.
10	1	shaba nabene mumpanga umu shili shile yangala	The ve got an owner, in this bush, they are just playing 
28	2	Iyi insalu ipalile nga ulunga lwa caalo ca Nicaragua nangula Assen, filya amalangi yafyalo fibili yalipalana.	This is either a Nicaragua or Asen's flag, as they bear similar flag colors.
39	2	ala abalengele baliishibo kulenga cine cine icakuti alemoneka kwati nalimo wacine cine, elyo kabili alikwata nokanwa kasompa	it was done by a very good painter because it looks so real with a pointy mouth
9	2	kabili  shili fye sheka	They are just alone
12	2	pali nenbwa shibili esho Bali nashena	there are two dogs where they are
36	1	umuntu ali pa cituku-tuku cakashika nalalilila nako kwati alefwaya ukupona	a person is on a motorbike is bending as though he wants to fall
6	2	kwena incende iyi ilemoneka kwati nakalimo intu yatalala elyo iyamwela. 	This place looks like it is both cold and windy.
19	2	Alikwata umushishi uwipi uyu shitata, elyo kunuma yakwe kuli ifimuti nefi kulwa.	he has a short hair and behind him are cars and buildings
4	2	uyu  namayo uiminine pafilimba alemoneka fye uwa temwa sana	This woman is happy.
5	1	amasako yambwa yalemoneka ayabomba  kwati imbwa yacipita mumenshi	the dog looks looks wet as though it was playing in water
21	1	nifyo fine nikulya abalecifyanyana basambila pantu amenshi yalemoneka aya makumbi makumbi elyo ni   yalya babikako umuti yantu basunga	most likely as the water appears blue and perhaps some chemicals have been added to it as well.
34	2	Umulumendo nafwala ishati ilya kashika.	A young man with a red shirt on
15	2	elyo abengi tabakwete ifyakufwala ify ku muulu	a lot of them are not wearing shirts
28	1	shikulu bantu uwabuta inkanda nafwala akasote, naikata nenkonto elyo alecema imbwa yakwe iyafita	An old white man is wearing a cap, having a walking stick in his hand he is leading his black dog.
10	1	Muku mona kwandi abantu bale cita amagalo yaku yolola umubili	According to my observation these people are doing exercise 
15	1	mulandu nshi uuli pa ntanshi ku kulyo emishe akakumo mu muulu?	why is it that the one in front on the right hand lifting his finger up?
15	1	nalimo ninshita yalusuba	maybe it's in the hot season
1	1	naikwata nangula muchila wipi mukuileka akulila Ilebutuka sana.	the tail is extremely short.
7	1	umwaume alimu lwelele ne pulanga ilyakushelelekanalyo pa menshi makasa.	A man is know skating and he has jumped so high.
28	2	Bambi bali kuntanshi na inkombo (cups) ishapusana, elyo abali kunuma nabakwata ama amakompyuta.	Those in front are having mugs while the others at the are on laptops.
20	1	limbi ninsala amaka nayapwa eco batambalile uyu musango	he could be hungry and that's why he is laying down this way
30	2	uyu namayo afwele icakufwala CA kumulu icabuta tuutu	This woman is wearing a white top
19	2	Bali mucikulwa cabwalwa umo umuli abantu abengi nganshi	They are in bar which is crowded with people
38	1	Muli ifintu mu cikuulwa mukati. kuti lyaba lituuka atemwa ing'anda.	There are things in the building. It could be a shop or a house.
15	1	nafwala na icisote icipalene ilangi na inchinga yakwe	he is putting on cap having the same color as his bicycle
10	1	Aba abantu bale imba kuntanshi ya cintu bwingi	These people are singing in front of the congregation 
27	2	eyamukwai pantu cisuma sana kubutula elyo mibili eleba iyakosa.	It's good to run, the body is strengthened that way.
25	1	Cilemoneka kwati ba shikulu balefwaisha ukutoba ichibumba.	It looks like the old man wants to break the wll.
4	2	uyu mulumendo lintu alimumwela tafwele nefyakuicingilila ngakutila apone	The man is not putting on safety clothes.
28	2	Cipalile nga imbwa shamutungwi (gender) ibili, ilemoneka nga iyaume intu ili kunuma.	One would also wonder the dogs' gender, the male dog is likely the one behind.
35	1	Umwanakashi umo uwabuuta inkanda aleenda mukuciluka umusebo.	"A white skinned woman is crossing the road
"
17	1	Umulumendo ali mumpanga alepeluka naku cimuti ukwabula ishati.	A shirtless manis in the bush swinging on a tree branch.
17	2	Shi tata ekele mung'anda na pa window pali ne botolo lya bwalwa.	The man is seated in the house and he has a bottle of beer by the window.
2	2	ku ncende ukukwine kulemoneka ifikulwa, ifimuti fyali shungulaka na incende iyi iya lu bemba 	there are buildings in a distance
17	2	Awe kanshi cawama ico, cikankala ukuyako kuncende imbi nokuya pupwako umwela.	That's really nice, it is important to go and refresh in a different place.
14	2	Bushe abantu aba bekala pamo nangula benemupalamano pamayanda?	Do these people stay together or they are just neighbors?
15	1	bushe finshi imbwa isendele ku kanwa?	what is the dog carrying in its mouth
